ltable_id,rtable_id,gold
journals/vldb/AntoshenkovZ96,233327,0
conf/vldb/ManolescuFK01,603874,0
conf/vldb/ParkMC02,564769,0
journals/sigmod/Wiegand02,565122,1
journals/sigmod/Anisimov03,959087,0
journals/vldb/Li03,640995,0
journals/sigmod/GrayG97,253287,0
conf/vldb/AnSVKIG01,375685,0
conf/vldb/AnandBH94,673005,0
journals/vldb/HuangDT99,310065,0
conf/vldb/SatheS01,672176,0
conf/vldb/Amer-YahiaCD98,765520,0
conf/vldb/Jacobs97,673652,0
conf/sigmod/Team95b,223869,0
conf/sigmod/RundensteinerKRCJM96,233361,0
conf/vldb/Campbell99,671528,0
conf/sigmod/ShenoyHSBBS00,764221,0
journals/sigmod/Wiegand02,564763,0
conf/vldb/DeutschT03,872804,0
conf/sigmod/FaloutsosL95,202661,0
conf/vldb/Carey00,671685,0
conf/vldb/ChakrabartiSST00,671871,0
conf/vldb/WeberSB98,671345,0
conf/vldb/Uhl02,565121,0
journals/sigmod/Date96,245898,0
journals/sigmod/McHughW97,248612,0
conf/vldb/OzsuVU98,671324,0
conf/vldb/GaoS03,640997,0
journals/tods/FraternaliT95,223785,0
conf/sigmod/FernandezS96,673471,0
conf/sigmod/Colliat03,872826,0
journals/sigmod/QuixSJ02,637425,0
journals/sigmod/Barbara01,375745,0
journals/tods/OliverS94,190639,0
conf/vldb/DayalHL01,604275,0
journals/sigmod/ZobelMR96,233318,0
journals/vldb/DattaDVRN01,383735,0
conf/vldb/FlorescuLSY99,671672,0
conf/vldb/ShaferA97,244811,0
journals/tods/PolyzoisG94,615187,0
conf/vldb/GingrasL98,671167,0
journals/sigmod/PoessF00,363955,0
journals/vldb/AmielBDS96,233318,0
conf/sigmod/AchyutuniON96,673325,0
conf/sigmod/FlorescuLMS99,671348,0
conf/vldb/SadriZZA01,672188,0
journals/tods/Kuo96,233346,0
conf/vldb/BaumannFRW97,253395,0
conf/sigmod/HanFHCC94,181557,0
journals/vldb/NguSHL01,767146,0
conf/vldb/MuthOPW98,276354,0
conf/vldb/KornMZ03,872789,0
conf/vldb/SundaraHCAS01,373631,0
conf/vldb/Bhashyam96,381886,0
journals/tods/PolyzoisG94,672836,0
conf/sigmod/BerensonBGMOO95,202673,0
journals/tods/CastanoAFP98,671324,0
conf/sigmod/HanKK97,253264,0
conf/sigmod/LiC95,673308,0
conf/vldb/SetzerZ94,672827,0
conf/sigmod/TomasicGS94,615187,0
conf/vldb/OzdenBRS94,191951,0
conf/vldb/May01,672374,0
conf/sigmod/CorralMTV00,335484,0
conf/sigmod/AnkerstBKS99,304227,0
conf/vldb/KemmeA00,671691,0
conf/sigmod/Kohler99,671494,0
journals/tods/CasatiCPP99,309870,0
conf/sigmod/WhitneyS01,672211,0
conf/sigmod/KuhnTS94,672968,0
conf/sigmod/GoldmanW00,671683,0
conf/vldb/GinisHKMT97,278247,0
conf/vldb/Sacks-Davis96,233329,0
journals/sigmod/Wu02,637420,0
journals/sigmod/Chaudhri95,202107,0
journals/tods/CuiWW00,671842,0
conf/vldb/LakshmiZ98,276320,0
journals/tods/HsuSY01,672214,0
conf/sigmod/Ahn94,672987,0
journals/vldb/SakuraiYUK02,637414,0
conf/vldb/BelussiF95,673295,0
conf/vldb/RamanRH99,671491,0
journals/sigmod/SilberschatzSU96,381892,0
conf/sigmod/GangulyGMS96,233340,1
journals/tods/OliverS94,174641,0
conf/vldb/ShuklaDNR96,233334,0
conf/vldb/StathatosRB97,673654,0
conf/vldb/DattaRT99,309870,0
conf/sigmod/RundensteinerWYD02,564781,0
conf/vldb/SrinivasaK03,958943,0
conf/sigmod/ReveszCKLLW00,671842,0
conf/vldb/PossP03,776991,0
conf/vldb/SevcikK96,673466,1
conf/vldb/ShuklaDNR96,245887,0
conf/vldb/ChakravarthyKAK94,181565,0
journals/sigmod/ChristoffelPSL98,290605,0
conf/sigmod/IvesFFLW99,333615,0
conf/vldb/PapadiasT01,375690,0
conf/vldb/MedianoCD94,672824,0
conf/sigmod/Team95,223897,0
conf/vldb/GingrasL98,671345,0
conf/vldb/GotoK02,641274,0
conf/vldb/DeutschT03,872775,0
conf/vldb/MohaniaS94,672970,0
journals/vldb/ClaussenKKW00,335432,0
conf/sigmod/KementsietsidisAM03,945736,0
conf/sigmod/Chamberlin03,872865,0
conf/vldb/NieKH03,950487,0
journals/sigmod/GriffinK98,671161,0
journals/sigmod/CaplinskasEV02,564730,0
journals/sigmod/GlavitschSW94,174640,0
conf/vldb/AggarwalHWY03,950486,0
conf/vldb/PapadiasT01,603871,0
journals/vldb/TsatalosSI96,232622,0
conf/sigmod/ChaudhuriKN03,872831,1
conf/sigmod/AdelbergGK95,223898,0
conf/sigmod/Lassettre98,276324,0
conf/vldb/PereiraFJLS01,672032,0
journals/tods/LechtenborgerV03,950494,0
journals/sigmod/SouzaS99,671348,0
conf/sigmod/GarofalakisGRSS00,336577,0
conf/sigmod/MaheshwariL97,673640,0
journals/vldb/Li03,959064,0
conf/vldb/BargaP95,673158,0
journals/vldb/PeckhamMD95,673315,0
conf/sigmod/Stonebraker03,950493,0
conf/vldb/LaneEN00,335384,0
journals/sigmod/Kim99,310062,0
conf/vldb/DidriksenGD95,223857,0
conf/sigmod/ChenJDTW00,369289,0
conf/vldb/Gibbons01,672036,0
journals/sigmod/KuoM96,234901,0
conf/vldb/VassalosP97,253276,0
journals/sigmod/CruzKLSWY02,637418,0
journals/sigmod/Aggarwal01,373697,0
journals/sigmod/Widom94,187460,0
conf/vldb/OlstonW00,335432,0
conf/sigmod/ForlizziGNS00,362137,0
journals/tods/ChenHM95,202661,0
journals/vldb/C94c,187462,0
conf/sigmod/GravanoGT94,672973,0
journals/tods/FernandezKSMT02,564779,0
conf/vldb/HellersteinNP95,673319,0
journals/sigmod/Bohlen95,223894,0
journals/sigmod/Loeffen94,672841,0
conf/sigmod/ThomasDM95,212018,0
conf/vldb/Baumann03,959079,0
conf/vldb/LabrinidisR03,950487,0
conf/vldb/ArunJ98,276362,0
journals/vldb/WidomS00,671857,0
conf/sigmod/PeiMHZ00,671843,0
conf/vldb/KriegelPS00,671701,0
journals/sigmod/KokkotosIPS95,202107,0
conf/vldb/Shaw98,671166,0
conf/sigmod/ReissK03,872877,0
conf/sigmod/LiuHBPT99,304590,0
journals/sigmod/KuanL99,671355,0
conf/vldb/ZimbraoS98,276373,0
journals/vldb/PucheralBVB01,604282,0
journals/sigmod/LawderK01,375723,0
conf/vldb/RantzauCHM02,565120,0
conf/sigmod/LiefkeS00,335436,0
conf/sigmod/GaoW02,564726,0
conf/sigmod/MogiK96,765753,0
conf/vldb/CarinoOBS99,671497,0
conf/vldb/Bowker00,344799,0
conf/sigmod/BrinMUT97,253344,0
conf/vldb/HelmerM97,673661,0
conf/vldb/StohrR01,672363,0
conf/vldb/CormodeKMS03,872835,0
journals/vldb/OoiHLT96,673502,0
conf/sigmod/Atkinson95,210198,0
conf/sigmod/HsuLG00,369277,0
conf/vldb/MiningGroup96,756664,0
conf/vldb/EsterKSWX98,671162,0
journals/sigmod/Winslett01a,375690,0
conf/sigmod/ButtlerLPP01,672181,0
journals/sigmod/Domingo-FerrerH98,306133,0
conf/vldb/Shaw98,306105,0
conf/vldb/ShahDR03,872795,0
conf/vldb/FerrandinaMZFM95,223902,0
journals/sigmod/ChrysanthisSZ03,950485,0
journals/sigmod/RafanelliBT96,673476,0
conf/sigmod/GarofalakisGRSS00,352983,0
journals/tods/DeySB99,304246,0
journals/sigmod/WenLMZ03,950483,0
journals/vldb/RamamrithamC96,233362,0
conf/sigmod/FlorescuLMS99,309870,0
conf/sigmod/JagadishLS99,310067,0
conf/sigmod/Kulkarni94,191955,0
conf/vldb/MengLLA03,945737,0
conf/vldb/RezendeH98,758370,0
journals/sigmod/FernandezFLS97,253393,0
journals/vldb/BunemanFS00,369289,0
journals/tods/FernandezKSMT02,564717,0
journals/tods/YanG94,672835,0
conf/vldb/RothOH99,671663,0
journals/sigmod/FrankGGJKLMNPSSSTW99,671352,0
conf/sigmod/DattaDRTV01,767154,0
conf/sigmod/KriegelMPS01,672029,0
journals/sigmod/CrestaniG02,637421,0
journals/sigmod/PapianiWDN99,671352,0
conf/vldb/HinneburgLH03,872774,0
conf/vldb/Graefe99,765516,0
journals/sigmod/BarbaraBFLS94,191955,0
conf/sigmod/RaoBG96,673488,0
journals/tods/ChenHM95,212007,0
journals/vldb/ZezulaSAR98,671179,0
conf/vldb/MignetMAC01,375742,0
journals/sigmod/Loeffen94,187458,0
conf/sigmod/Blakeley94,672999,0
journals/vldb/TurkerG01,375765,0
journals/sigmod/ChangASS98,671189,0
conf/vldb/TorloneA03,937601,0
journals/vldb/RoySSSA98,671029,0
journals/sigmod/SouzaS99,304228,0
conf/sigmod/IlyasRLGL03,950493,0
conf/vldb/SistlaYH94,185854,0
journals/sigmod/PitouraAPSV03,872837,0
conf/sigmod/MohanN94,191937,0
conf/sigmod/JarkeQCLFLVV00,671850,0
conf/sigmod/MerialdoAMMP00,765224,0
journals/vldb/BenzakenD95,673137,0
conf/sigmod/ChangG99,304212,1
journals/sigmod/GottlobKP03a,640991,0
journals/tods/HsuSY01,672177,0
journals/sigmod/WolfsonSDNR95,223848,0
conf/vldb/BaulierBKS98,276387,0
conf/vldb/TatbulCZCS03,776986,0
conf/sigmod/BaruFGHJPW95,202668,0
journals/vldb/ScheuermannWZ98,276338,0
conf/sigmod/Lassettre98,276388,0
conf/sigmod/RiedewaldAA02,764205,0
conf/vldb/May01,765507,0
conf/sigmod/DoppelhammerHKK97,271089,0
conf/sigmod/Cohen98a,671177,0
journals/sigmod/BernsteinHP00,671858,0
conf/sigmod/YanMHF01,373709,0
journals/sigmod/ElmagarmidJF95,219735,1
conf/sigmod/ZaianeHLCC98,671161,0
conf/vldb/GrovlenHT98,671204,1
conf/vldb/Uhl02,564779,0
conf/sigmod/DeshpandeGR01,765508,0
journals/sigmod/Vassilakis00,765235,0
conf/vldb/BargaP95,673316,0
conf/vldb/BerchtoldKK96,233368,0
conf/vldb/Raghavan96,673631,0
journals/sigmod/Aberer02b,507353,0
conf/sigmod/BhattacharyaMBNHS02,637430,0
conf/sigmod/AgrawalCFGHIIMMSS94,191860,0
journals/sigmod/BrunieK96,673494,0
conf/sigmod/KatayamaS97,253304,0
conf/sigmod/KalnisNOPT02,564765,0
journals/vldb/DesslochHMMT98,276360,0
journals/vldb/WangW01,604266,0
journals/sigmod/BrunieK96,245907,0
journals/vldb/MaedcheMS03,953242,0
conf/sigmod/BaumannDFRW98,276324,0
conf/sigmod/FaginKS03,872796,0
conf/sigmod/Mohan94,191893,0
conf/sigmod/ChaudhuriGGM03,872789,0
conf/vldb/PoulovassilisS94,174641,0
conf/sigmod/MissikoffT94,615193,0
conf/vldb/HvasshovdTBH95,223892,0
conf/vldb/KeimH99,304584,0
journals/tods/CliffordDIJS97,671007,0
conf/vldb/YuV00,671877,0
conf/vldb/BarjaPFWD94,673003,0
conf/sigmod/ChaudhuriGGM03,872814,0
journals/tods/BozkayaO99,328959,1
conf/vldb/PottingerL00,671676,0
conf/sigmod/KuhnTS94,195670,0
journals/sigmod/NascimentoM99,344825,0
journals/tods/SrivastavaSRN95,210202,0
conf/vldb/Bernstein94,615205,0
conf/vldb/MeoPC96,765753,0
conf/vldb/ClaussenKMP97,673645,0
conf/vldb/ChakrabartiSST00,765236,0
conf/vldb/Sol01,375671,0
conf/vldb/MiningGroup96,234891,0
conf/vldb/JagatheesanMPW03,945726,0
conf/vldb/SheikholeslamiCZ98,671165,0
conf/vldb/CohenMKS03,872800,0
journals/sigmod/Chaudhri98,276380,0
conf/vldb/BrinkhoffK94,191860,0
journals/vldb/ShyyASL96,233368,0
journals/tods/SistlaWYS98,671330,0
journals/sigmod/RamanathanH97,765563,0
conf/sigmod/FernandezMS01,672034,0
journals/tods/GuoSW96,673498,0
journals/sigmod/HanBP01,603868,0
conf/vldb/BergerBSW03,959066,0
conf/sigmod/RoySSB00,369291,0
journals/tods/BaekgaardM95,202110,0
conf/vldb/TengCY03,950493,0
journals/sigmod/BrunieK96,233318,0
conf/sigmod/BunemanDHS96,673335,0
conf/vldb/ChristodoulakisTZ97,248616,0
conf/sigmod/NgLK98,671025,0
conf/sigmod/QunLO03,872775,0
conf/vldb/Ganguly98,671186,0
conf/sigmod/ForlizziGNS00,335427,0
conf/vldb/Vaskevitch95,673134,0
conf/vldb/LimWPVP02,564695,0
conf/vldb/CochinwalaB94,672818,0
conf/sigmod/GotoK03,640993,0
conf/vldb/MohanBWSZ00,362098,0
journals/sigmod/ElmagarmidJF95,223891,0
journals/sigmod/JajodiaBBKMSW97,262771,0
conf/vldb/LiC94,672973,0
conf/sigmod/RoussopoulosKR97,671007,0
conf/vldb/LaudBCSR02,564743,0
conf/sigmod/PapakonstantinouV99,671518,0
conf/vldb/WiesnerK01,672356,0
journals/sigmod/SayginVC01,383893,0
conf/sigmod/ChaudhuriDN01,672351,0
conf/vldb/Brodie03,872759,0
conf/sigmod/JagadishLS99,304203,0
conf/vldb/WuYCT95,673308,0
conf/vldb/WuYCT95,223857,0
conf/sigmod/AtzeniT97,253276,0
conf/vldb/RothS97,253364,0
conf/sigmod/CranorJSS03,950483,0
journals/sigmod/Abiteboul99,671497,0
conf/sigmod/Gray95,673145,0
conf/sigmod/ButtlerLPP01,603878,0
conf/sigmod/EmbleyJN99,333612,0
conf/vldb/Dasgupta96,233326,0
conf/vldb/TamuraK99,333609,0
journals/sigmod/Wedekind94,190644,0
journals/sigmod/TanakaV01,373638,0
journals/sigmod/PourabbasR02,564697,0
journals/tods/KrishnakumarB94,672967,0
conf/vldb/MiningGroup96,245887,0
conf/vldb/ShaferAM96,765753,0
conf/sigmod/WaasG00,369277,0
journals/sigmod/DogacDATKCD98,276370,0
conf/vldb/Bowker00,671680,0
journals/sigmod/KokkotosIPS95,223896,0
journals/sigmod/JaegerF95,223886,0
conf/vldb/HelmerNM03,776996,0
journals/sigmod/AdelbergKG96,233341,0
conf/vldb/VermeerA96,673501,0
conf/sigmod/GillmannWSWW00,352963,0
conf/vldb/KemperKW99,304578,0
conf/vldb/Mattos03,640993,0
conf/sigmod/BilirisFOP96,673494,0
conf/sigmod/SeshadriHPLRSSS96,232796,0
journals/sigmod/Bertram94,191955,0
conf/vldb/WuYCT95,223786,0
conf/vldb/IpeirotisG02,564717,0
conf/vldb/WeberSB98,671029,0
conf/sigmod/PiatkoYLS96,233334,0
conf/vldb/ChoenniV00,335423,0
conf/vldb/FlorescuKLP97,673663,0
journals/sigmod/ChristoffelPSL98,671167,0
conf/vldb/SrinivasaK03,945739,0
journals/vldb/FangGM96,673485,0
conf/vldb/BrownG01,375693,0
journals/vldb/ChenHY97,248606,0
conf/sigmod/ChungMS02,565132,0
conf/vldb/Gupta96,673335,0
conf/vldb/Wadler01,672038,0
journals/vldb/AmielBDS96,765805,0
conf/sigmod/ForlizziGNS00,672021,0
journals/vldb/StonebrakerALPSSSY96,280358,0
journals/sigmod/PuSW01,603871,0
conf/sigmod/CruzJ99,304250,0
conf/vldb/ChakrabartiSST00,335439,0
journals/sigmod/HuangKL02,507349,0
journals/sigmod/Winslett01a,672196,0
journals/sigmod/DoanPK95,223796,0
conf/vldb/MeekPK03,777000,0
journals/sigmod/Aberer03a,950491,0
journals/sigmod/MedskerCS95,673298,0
journals/sigmod/KuoM96,233352,0
journals/sigmod/TanakaV01,373699,0
conf/vldb/GalhardasFSSS01,758382,0
conf/sigmod/HanKS97,253264,0
conf/vldb/AlsabtiRS97,253264,0
conf/sigmod/Gal00,335439,0
conf/sigmod/CeriFPP95,223857,0
journals/tods/ChaudhuriS99,671496,0
journals/sigmod/ChristoffelPSL98,306133,1
journals/sigmod/RamanathanH97,765562,0
conf/sigmod/LiC95,223891,0
conf/vldb/CochinwalaB94,187447,0
journals/sigmod/HanBP01,672368,0
journals/sigmod/Kim02,507348,0
conf/sigmod/LiVCAHMWBCHIKSS99,304215,0
conf/vldb/GuptaHQ95,615219,0
journals/sigmod/MusickC99,344860,1
conf/sigmod/Cohen98,671170,0
conf/sigmod/CorralMTV00,764221,0
conf/vldb/DonjerkovicR99,304203,0
conf/sigmod/SunAA03,959081,0
conf/vldb/HageJPST03,950491,0
conf/sigmod/BunemanDHS96,245891,0
conf/sigmod/FaloutsosL95,219760,0
journals/sigmod/AdelbergKG96,673501,0
conf/vldb/AgrawalCN00,335422,0
conf/vldb/MuthOPW98,671339,0
conf/sigmod/AcharyaFZ97,765558,0
conf/vldb/AgrawalS94,672963,0
journals/sigmod/PourabbasR00,671857,0
conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,945733,0
conf/sigmod/RadekeBBEKKN95,615216,0
journals/vldb/FuCCM00,765232,1
journals/vldb/FengYLH02,767131,1
journals/sigmod/Suciu97,248609,0
journals/sigmod/McHughW97,271080,0
conf/vldb/StathatosRB97,253277,0
conf/sigmod/MogiK96,233361,0
conf/vldb/Bernstein94,187460,0
journals/sigmod/WuY00,362137,0
conf/sigmod/BerckenDS00,369289,0
journals/vldb/ChuIT94,191958,0
journals/sigmod/X95,223841,0
journals/sigmod/RosenthalSMBTL95,223816,0
conf/vldb/GravanoG95,223868,0
conf/sigmod/MohanN94,673002,0
conf/sigmod/MissikoffT94,673003,0
journals/sigmod/TanakaV01,672186,0
conf/vldb/DittrichSTW02,601871,0
conf/sigmod/HillyerS96,381879,0
conf/sigmod/WangPFY03,872842,0
conf/sigmod/ButtlerLPP01,375737,0
conf/sigmod/RaoR98,273251,0
conf/sigmod/WangSCRZP97,673645,0
conf/vldb/Selinger02,507367,0
conf/vldb/AggarwalHWY03,872772,0
journals/vldb/NguSHL01,672352,0
conf/vldb/HageJPST03,872800,0
journals/sigmod/Darwen96,232801,0
conf/vldb/OzdenGHNSDGGW01,375694,0
journals/sigmod/GatziuKBF98,273255,1
conf/vldb/Bayer95,223857,0
conf/vldb/LiHKSPAC02,564779,0
journals/tods/ChaudhuriS99,671357,0
conf/vldb/HeymannTKWRMF02,767131,0
conf/sigmod/BrinMS97,253325,0
conf/vldb/OhuraTPK02,565134,0
journals/vldb/Halevy01,767151,1
journals/sigmod/CruzKLSWY02,565120,0
journals/sigmod/BoucelmaCGJLL02,564703,0
conf/vldb/KemperKW99,671668,0
journals/sigmod/Date03,777000,0
conf/vldb/LubbersGJ03,776995,0
journals/sigmod/Winslett01a,672359,0
conf/vldb/HageJPST03,872817,0
conf/vldb/AnandBH94,615208,0
conf/sigmod/AgichteinGV01,672376,0
journals/tods/LechtenborgerV03,959084,0
conf/vldb/YagoubFIV00a,335497,0
conf/vldb/RastogiS98,276373,0
journals/sigmod/ChongFTSYKDJJ03,762473,0
journals/sigmod/KimballS95,212023,1
conf/vldb/WiesnerK01,603868,0
conf/vldb/MohanBWSZ00,335450,0
conf/sigmod/WhitneyS01,672371,0
conf/sigmod/LiVCAHMWBCHIKSS99,304578,1
conf/vldb/WuYCT95,673144,0
journals/vldb/MehtaD97,253266,0
conf/vldb/BunemanDHOW95,223842,0
conf/vldb/GinisHKMT97,244812,0
journals/vldb/YangW03,872807,0
conf/sigmod/FlorescuGKR02,564739,0
journals/sigmod/KokkotosIPS95,223874,0
conf/vldb/RamamurthyDS02,564702,0
conf/vldb/StohrR01,375672,0
conf/sigmod/HernandezMHYHT01,767145,0
journals/vldb/TempletonHMB95,673306,0
conf/vldb/Orenstein98,671161,0
conf/sigmod/CorralMTV00,671844,0
journals/sigmod/LiefkeS00,336572,0
conf/vldb/VenkataramanZ98,671190,0
journals/vldb/C94c,615206,0
conf/vldb/WangZL03,872798,0
conf/vldb/CatozziR95,223863,0
journals/sigmod/Aberer03,945740,0
conf/vldb/SimonD95,223894,0
conf/vldb/LimWPVP02,564706,0
journals/sigmod/BoucelmaCGJLL02,565135,0
conf/vldb/CochinwalaB94,672997,0
journals/sigmod/CasatiDS00,362096,0
conf/vldb/IpeirotisG02,564749,0
journals/tods/GutingBEJLSV00,335484,0
conf/vldb/Ogawa96,233365,0
journals/vldb/MehtaGPN98,306133,0
journals/sigmod/FifeG03,640991,0
conf/sigmod/Vaskevitch94,672841,0
journals/tods/PolyzoisG94,672838,0
conf/vldb/IlyasAE03,945734,0
conf/vldb/CareyD96,233330,0
journals/tods/LeveneL99,310712,1
journals/vldb/AmielBDS96,227612,0
conf/sigmod/AfratiLU01,375690,0
conf/vldb/ManolescuFK01,672362,0
conf/vldb/ShuklaDNR96,233352,0
conf/vldb/Mohan01,672041,0
conf/sigmod/AshleyFHLNP95,223846,0
journals/vldb/SofferS98,671325,0
journals/sigmod/SilberschatzSU96,673485,0
conf/vldb/Amer-YahiaCD98,671173,0
conf/vldb/ShanmugasundaramGTZDN99,671349,0
journals/vldb/KrivokapicKG99,304248,0
conf/vldb/BrownG01,767154,0
journals/sigmod/ErdurD02,507237,0
conf/sigmod/ShintaniK98,671345,0
journals/vldb/HelmerM03,872804,0
journals/vldb/BonczK99,310065,0
conf/vldb/SumiyaYTSI95,219730,0
conf/vldb/GardarinGT96,233346,0
conf/vldb/XieH94,191988,0
journals/sigmod/CabreraLM01,604265,0
journals/sigmod/KiyokiKH94,181554,0
conf/sigmod/RadekeBBEKKN95,673314,0
conf/vldb/LudascherMP02,564770,0
conf/vldb/Wadler01,502033,0
journals/sigmod/DadamK97,253400,0
journals/vldb/RamamrithamC96,765855,0
journals/vldb/RoySSSA98,273247,0
conf/vldb/KalusD95,223874,0
conf/sigmod/Cohen98a,671326,0
conf/vldb/WeikumMHZ02,564774,0
journals/tods/ParsonsW00,335479,0
conf/sigmod/MumickQM97,248617,0
conf/sigmod/GravanoGT94,191863,0
conf/sigmod/IvesFFLW99,304211,0
journals/sigmod/GalianoM03,872807,0
journals/sigmod/GatziuJSV99,331984,0
conf/vldb/AbiteboulBMMW02,565135,0
conf/vldb/LakshmananNWZJ02,601861,0
journals/sigmod/TanK03,959071,0
conf/sigmod/LiuPBHPT00,671869,0
conf/vldb/BerckenS96,233335,0
conf/vldb/Sullivan96,245895,0
conf/vldb/OoiYTJ01,502033,0
conf/vldb/StohrR01,672183,0
conf/vldb/DoDJJR98,273253,0
journals/sigmod/PhatakSSS96,673497,0
conf/vldb/Bhashyam96,673634,0
conf/vldb/KornMS02,564794,0
conf/sigmod/MistryRSR01,604269,0
conf/vldb/SeidlK97,253272,0
conf/sigmod/Rodriguez-Martinez00,335451,0
conf/sigmod/BhargavaGI95,223798,0
conf/vldb/BrownG01,672376,0
conf/sigmod/WangTYGWP02,637421,0
journals/tods/KotidisR01,603871,0
journals/sigmod/BrunieK96,673335,0
conf/sigmod/2000,671858,0
conf/vldb/DillKMRST01,672186,0
conf/sigmod/KrishnanVI96,233349,0
conf/vldb/WeberSB98,276330,0
journals/sigmod/Mani03,777946,0
conf/sigmod/KalnisP01,672369,0
journals/tods/RosenthalR94,174641,0
conf/vldb/Sarawagi95,212011,0
conf/sigmod/PapadiasTSE95,223886,0
conf/vldb/KoudasS03,872855,0
