ltable_id,rtable_id,gold
conf/sigmod/IvesFFLW99,671349,0
conf/sigmod/IvesFFLW99,671352,0
conf/sigmod/IvesFFLW99,671355,0
conf/sigmod/IvesFFLW99,671363,0
conf/sigmod/IvesFFLW99,671494,0
conf/sigmod/IvesFFLW99,671511,0
conf/sigmod/IvesFFLW99,671666,0
conf/sigmod/IvesFFLW99,671668,0
conf/sigmod/IvesFFLW99,671663,0
conf/sigmod/IvesFFLW99,765518,0
conf/sigmod/IvesFFLW99,765517,0
conf/vldb/Johnson99,671351,1
conf/vldb/ChanI99,328959,0
conf/vldb/ChanI99,304201,0
conf/vldb/ChanI99,304203,0
conf/vldb/ChanI99,671365,1
conf/vldb/ChanI99,671519,0
journals/sigmod/EisenbergM99a,304242,0
journals/sigmod/EisenbergM99a,333614,0
journals/sigmod/EisenbergM99a,344864,1
journals/sigmod/EisenbergM99a,671353,0
journals/sigmod/EisenbergM99a,671503,0
journals/sigmod/EisenbergM99a,671528,0
journals/sigmod/PapianiWDN99,304587,0
journals/sigmod/PapianiWDN99,304589,0
journals/sigmod/PapianiWDN99,304250,0
journals/sigmod/PapianiWDN99,304569,0
journals/sigmod/PapianiWDN99,304568,0
journals/sigmod/PapianiWDN99,304578,0
journals/sigmod/PapianiWDN99,304233,0
journals/sigmod/PapianiWDN99,304231,0
journals/sigmod/PapianiWDN99,304246,0
journals/sigmod/PapianiWDN99,304244,0
journals/sigmod/PapianiWDN99,304241,0
journals/sigmod/PapianiWDN99,304242,0
journals/sigmod/PapianiWDN99,304218,0
journals/sigmod/PapianiWDN99,304215,0
journals/sigmod/PapianiWDN99,304227,0
journals/sigmod/PapianiWDN99,304226,0
journals/sigmod/PapianiWDN99,304225,0
journals/sigmod/PapianiWDN99,333614,1
journals/sigmod/PapianiWDN99,310065,0
journals/sigmod/PapianiWDN99,310063,0
journals/sigmod/PapianiWDN99,310067,0
journals/sigmod/PapianiWDN99,309870,0
journals/sigmod/PapianiWDN99,309878,0
journals/sigmod/PapianiWDN99,309897,0
journals/sigmod/PapianiWDN99,304199,0
journals/sigmod/PapianiWDN99,304186,0
journals/sigmod/PapianiWDN99,344820,0
journals/sigmod/PapianiWDN99,344825,0
journals/sigmod/PapianiWDN99,344839,0
journals/sigmod/PapianiWDN99,344853,0
journals/sigmod/PapianiWDN99,344864,0
journals/sigmod/PapianiWDN99,671347,0
journals/sigmod/PapianiWDN99,671350,0
journals/sigmod/PapianiWDN99,671352,0
journals/sigmod/PapianiWDN99,671353,0
journals/sigmod/PapianiWDN99,671361,0
journals/sigmod/PapianiWDN99,671494,0
journals/sigmod/PapianiWDN99,671497,0
journals/sigmod/PapianiWDN99,671502,0
journals/sigmod/PapianiWDN99,671499,0
journals/sigmod/PapianiWDN99,671509,0
journals/sigmod/PapianiWDN99,671512,0
journals/sigmod/PapianiWDN99,671517,0
journals/sigmod/PapianiWDN99,671518,0
journals/sigmod/PapianiWDN99,671528,0
journals/sigmod/PapianiWDN99,671672,0
journals/sigmod/PapianiWDN99,756643,0
journals/sigmod/PapianiWDN99,765516,0
journals/sigmod/PapianiWDN99,765510,0
conf/vldb/Norvag99,304586,0
conf/vldb/Norvag99,304582,0
conf/vldb/Norvag99,304585,0
conf/vldb/Norvag99,304573,0
conf/vldb/Norvag99,304246,0
conf/vldb/Norvag99,304240,0
conf/vldb/Norvag99,304226,0
conf/vldb/Norvag99,331984,0
conf/vldb/Norvag99,331989,0
conf/vldb/Norvag99,333609,0
conf/vldb/Norvag99,333610,0
conf/vldb/Norvag99,333616,0
conf/vldb/Norvag99,310071,0
conf/vldb/Norvag99,328996,0
conf/vldb/Norvag99,328943,0
conf/vldb/Norvag99,309870,0
conf/vldb/Norvag99,309849,0
conf/vldb/Norvag99,309886,0
conf/vldb/Norvag99,309878,0
conf/vldb/Norvag99,310062,0
conf/vldb/Norvag99,304210,0
conf/vldb/Norvag99,344820,0
conf/vldb/Norvag99,671352,0
conf/vldb/Norvag99,671357,0
conf/vldb/Norvag99,671362,0
conf/vldb/Norvag99,671364,0
conf/vldb/Norvag99,671492,0
conf/vldb/Norvag99,671505,0
conf/vldb/Norvag99,671503,0
conf/vldb/Norvag99,671528,0
conf/vldb/Norvag99,671525,0
conf/vldb/Norvag99,758373,0
conf/vldb/Norvag99,758375,1
conf/vldb/Norvag99,765518,0
conf/vldb/Norvag99,765513,0
conf/vldb/Norvag99,765510,0
journals/vldb/AslanM99,304589,0
journals/vldb/AslanM99,304248,0
journals/vldb/AslanM99,304569,0
journals/vldb/AslanM99,304231,0
journals/vldb/AslanM99,310063,0
journals/vldb/AslanM99,310710,0
journals/vldb/AslanM99,328996,0
journals/vldb/AslanM99,320255,0
journals/vldb/AslanM99,309870,0
journals/vldb/AslanM99,309852,0
journals/vldb/AslanM99,309849,0
journals/vldb/AslanM99,309886,0
journals/vldb/AslanM99,309883,0
journals/vldb/AslanM99,309878,0
journals/vldb/AslanM99,310061,0
journals/vldb/AslanM99,310060,0
journals/vldb/AslanM99,309897,0
journals/vldb/AslanM99,304192,0
journals/vldb/AslanM99,304184,0
journals/vldb/AslanM99,344850,0
journals/vldb/AslanM99,671352,0
journals/vldb/AslanM99,671357,0
journals/vldb/AslanM99,671494,0
journals/vldb/AslanM99,671499,0
journals/vldb/AslanM99,671521,0
journals/vldb/AslanM99,671528,0
journals/vldb/AslanM99,671667,0
journals/vldb/AslanM99,765516,0
journals/vldb/AslanM99,765512,1
journals/vldb/AslanM99,765510,0
journals/vldb/AslanM99,671348,0
conf/sigmod/Suciu99,304233,1
conf/sigmod/Suciu99,333614,0
conf/sigmod/Suciu99,671518,0
journals/tods/Alagic99,331989,0
journals/tods/Alagic99,333610,0
journals/tods/Alagic99,310071,0
journals/tods/Alagic99,328996,0
journals/tods/Alagic99,328943,1
journals/tods/Alagic99,309870,0
journals/tods/Alagic99,309849,0
journals/tods/Alagic99,309886,0
journals/tods/Alagic99,309878,0
journals/tods/Alagic99,310062,0
journals/tods/Alagic99,304210,0
journals/tods/Alagic99,344820,0
journals/tods/Alagic99,671492,0
journals/tods/Alagic99,671505,0
journals/tods/Alagic99,671528,0
journals/tods/Alagic99,758375,0
journals/tods/Alagic99,765513,0
journals/tods/Alagic99,765510,0
conf/sigmod/LometT99,304189,1
conf/sigmod/LometT99,671353,0
journals/sigmod/ShethBS99,304587,0
journals/sigmod/ShethBS99,304250,0
journals/sigmod/ShethBS99,304578,0
journals/sigmod/ShethBS99,304580,0
journals/sigmod/ShethBS99,304218,0
journals/sigmod/ShethBS99,304217,0
journals/sigmod/ShethBS99,304215,0
journals/sigmod/ShethBS99,304225,0
journals/sigmod/ShethBS99,333609,0
journals/sigmod/ShethBS99,333614,0
journals/sigmod/ShethBS99,310065,0
journals/sigmod/ShethBS99,310067,1
journals/sigmod/ShethBS99,309852,0
journals/sigmod/ShethBS99,309883,0
journals/sigmod/ShethBS99,304209,0
journals/sigmod/ShethBS99,304203,0
journals/sigmod/ShethBS99,304186,0
journals/sigmod/ShethBS99,344839,0
journals/sigmod/ShethBS99,344869,0
journals/sigmod/ShethBS99,671352,0
journals/sigmod/ShethBS99,671494,0
journals/sigmod/ShethBS99,671499,0
journals/sigmod/ShethBS99,671506,0
journals/sigmod/ShethBS99,671509,0
journals/sigmod/ShethBS99,671668,0
journals/sigmod/ShethBS99,765511,0
journals/sigmod/ShethBS99,765510,0
conf/sigmod/ChaudhuriMN99,304206,1
conf/sigmod/ChaudhuriMN99,304204,0
conf/sigmod/AdaliSS99,304587,0
conf/sigmod/AdaliSS99,304193,1
conf/vldb/KeimH99,304584,0
conf/vldb/KeimH99,304236,0
conf/vldb/KeimH99,304232,0
conf/vldb/KeimH99,304227,0
conf/vldb/KeimH99,331984,0
conf/vldb/KeimH99,331989,0
conf/vldb/KeimH99,333610,0
conf/vldb/KeimH99,333616,0
conf/vldb/KeimH99,310063,0
conf/vldb/KeimH99,328996,0
conf/vldb/KeimH99,328943,0
conf/vldb/KeimH99,309870,0
conf/vldb/KeimH99,309886,0
conf/vldb/KeimH99,309878,0
conf/vldb/KeimH99,304210,0
conf/vldb/KeimH99,304186,0
conf/vldb/KeimH99,304187,0
conf/vldb/KeimH99,344825,0
conf/vldb/KeimH99,671353,0
conf/vldb/KeimH99,671357,0
conf/vldb/KeimH99,671361,0
conf/vldb/KeimH99,671492,0
conf/vldb/KeimH99,671505,1
conf/vldb/KeimH99,671528,0
conf/vldb/KeimH99,758375,0
conf/vldb/KeimH99,765516,0
conf/vldb/KemperKW99,304578,0
conf/vldb/KemperKW99,310067,0
conf/vldb/KemperKW99,309852,0
conf/vldb/KemperKW99,304207,0
conf/vldb/KemperKW99,304183,0
conf/vldb/KemperKW99,304186,0
conf/vldb/KemperKW99,671352,0
conf/vldb/KemperKW99,671499,0
conf/vldb/KemperKW99,671506,1
conf/vldb/KemperKW99,671668,0
conf/vldb/RamanRH99,304571,0
conf/vldb/RamanRH99,304580,0
conf/vldb/RamanRH99,304244,0
conf/vldb/RamanRH99,304218,0
conf/vldb/RamanRH99,304215,0
conf/vldb/RamanRH99,304225,0
conf/vldb/RamanRH99,304222,0
conf/vldb/RamanRH99,310065,0
conf/vldb/RamanRH99,304204,0
conf/vldb/RamanRH99,304208,0
conf/vldb/RamanRH99,304209,0
conf/vldb/RamanRH99,304211,0
conf/vldb/RamanRH99,304183,0
conf/vldb/RamanRH99,304186,0
conf/vldb/RamanRH99,671352,0
conf/vldb/RamanRH99,671355,0
conf/vldb/RamanRH99,671494,0
conf/vldb/RamanRH99,671491,0
conf/vldb/RamanRH99,671495,0
conf/vldb/RamanRH99,671519,0
conf/vldb/RamanRH99,671666,0
conf/vldb/RamanRH99,671663,1
conf/vldb/RamanRH99,765517,0
conf/vldb/RamanRH99,765513,0
journals/sigmod/OukselS99,304589,0
journals/sigmod/OukselS99,304583,0
journals/sigmod/OukselS99,304248,0
journals/sigmod/OukselS99,304569,0
journals/sigmod/OukselS99,304578,0
journals/sigmod/OukselS99,304235,0
journals/sigmod/OukselS99,304232,0
journals/sigmod/OukselS99,304246,0
journals/sigmod/OukselS99,304241,0
journals/sigmod/OukselS99,304242,0
journals/sigmod/OukselS99,304227,0
journals/sigmod/OukselS99,304226,0
journals/sigmod/OukselS99,331992,0
journals/sigmod/OukselS99,331989,0
journals/sigmod/OukselS99,333609,0
journals/sigmod/OukselS99,333608,0
journals/sigmod/OukselS99,333611,0
journals/sigmod/OukselS99,333610,0
journals/sigmod/OukselS99,333615,0
journals/sigmod/OukselS99,333614,0
journals/sigmod/OukselS99,333616,0
journals/sigmod/OukselS99,310063,0
journals/sigmod/OukselS99,310067,0
journals/sigmod/OukselS99,310071,0
journals/sigmod/OukselS99,328996,0
journals/sigmod/OukselS99,328943,0
journals/sigmod/OukselS99,309870,0
journals/sigmod/OukselS99,309852,0
journals/sigmod/OukselS99,309849,1
journals/sigmod/OukselS99,309895,0
journals/sigmod/OukselS99,309886,0
journals/sigmod/OukselS99,309883,0
journals/sigmod/OukselS99,309878,0
journals/sigmod/OukselS99,310062,0
journals/sigmod/OukselS99,310061,0
journals/sigmod/OukselS99,310060,0
journals/sigmod/OukselS99,309897,0
journals/sigmod/OukselS99,304210,0
journals/sigmod/OukselS99,304186,0
journals/sigmod/OukselS99,304187,0
journals/sigmod/OukselS99,344820,0
journals/sigmod/OukselS99,344825,0
journals/sigmod/OukselS99,344839,0
journals/sigmod/OukselS99,344850,0
journals/sigmod/OukselS99,671347,0
journals/sigmod/OukselS99,671352,0
journals/sigmod/OukselS99,671353,0
journals/sigmod/OukselS99,671356,0
journals/sigmod/OukselS99,671357,0
journals/sigmod/OukselS99,671361,0
journals/sigmod/OukselS99,671494,0
journals/sigmod/OukselS99,671492,0
journals/sigmod/OukselS99,671505,0
journals/sigmod/OukselS99,671509,0
journals/sigmod/OukselS99,671528,0
journals/sigmod/OukselS99,671525,0
journals/sigmod/OukselS99,671667,0
journals/sigmod/OukselS99,758373,0
journals/sigmod/OukselS99,758375,0
journals/sigmod/OukselS99,765516,0
journals/sigmod/OukselS99,765513,0
journals/sigmod/OukselS99,765512,0
journals/sigmod/OukselS99,765510,0
conf/sigmod/MamoulisP99,304219,0
conf/sigmod/MamoulisP99,304218,0
conf/sigmod/MamoulisP99,304224,0
conf/sigmod/MamoulisP99,309852,0
conf/sigmod/MamoulisP99,309897,0
conf/sigmod/MamoulisP99,304204,0
conf/sigmod/MamoulisP99,304207,0
conf/sigmod/MamoulisP99,304209,0
conf/sigmod/MamoulisP99,304211,0
conf/sigmod/MamoulisP99,304203,0
conf/sigmod/MamoulisP99,304188,0
conf/sigmod/MamoulisP99,304183,1
conf/sigmod/MamoulisP99,344869,0
conf/sigmod/MamoulisP99,671355,0
conf/sigmod/MamoulisP99,671356,0
conf/sigmod/MamoulisP99,671506,0
conf/sigmod/MamoulisP99,671521,0
conf/sigmod/MamoulisP99,671663,0
conf/sigmod/MamoulisP99,671672,0
journals/vldb/HuangDT99,304571,0
journals/vldb/HuangDT99,304570,0
journals/vldb/HuangDT99,304244,0
journals/vldb/HuangDT99,304218,0
journals/vldb/HuangDT99,304215,0
journals/vldb/HuangDT99,304222,0
journals/vldb/HuangDT99,310065,0
journals/vldb/HuangDT99,310063,0
journals/vldb/HuangDT99,304204,0
journals/vldb/HuangDT99,304209,0
journals/vldb/HuangDT99,304201,0
journals/vldb/HuangDT99,304190,0
journals/vldb/HuangDT99,304186,0
journals/vldb/HuangDT99,671352,0
journals/vldb/HuangDT99,671355,0
journals/vldb/HuangDT99,671363,0
journals/vldb/HuangDT99,671494,0
journals/vldb/HuangDT99,671666,0
journals/vldb/HuangDT99,671663,0
journals/vldb/HuangDT99,765518,0
journals/vldb/HuangDT99,765517,1
journals/vldb/HuangDT99,765513,0
conf/vldb/BaumannDFRW99,671513,1
conf/vldb/JermaineDO99,304568,0
conf/vldb/JermaineDO99,304218,0
conf/vldb/JermaineDO99,304215,0
conf/vldb/JermaineDO99,333614,0
conf/vldb/JermaineDO99,310065,0
conf/vldb/JermaineDO99,304186,0
conf/vldb/JermaineDO99,671352,0
conf/vldb/JermaineDO99,671494,0
conf/vldb/JermaineDO99,671517,1
conf/sigmod/RundensteinerCLCZNJLW99,304579,1
conf/sigmod/VitterW99,304568,0
conf/sigmod/VitterW99,304218,0
conf/sigmod/VitterW99,304214,0
conf/sigmod/VitterW99,331986,0
conf/sigmod/VitterW99,333614,0
conf/sigmod/VitterW99,310063,0
conf/sigmod/VitterW99,309897,0
conf/sigmod/VitterW99,304204,0
conf/sigmod/VitterW99,304199,1
conf/sigmod/VitterW99,304200,0
conf/sigmod/VitterW99,344825,0
conf/sigmod/VitterW99,671347,0
conf/sigmod/VitterW99,671493,0
conf/sigmod/VitterW99,671500,0
conf/sigmod/VitterW99,671672,0
journals/sigmod/GruenwaldBDGSSV99,304582,0
journals/sigmod/GruenwaldBDGSSV99,304584,0
journals/sigmod/GruenwaldBDGSSV99,304585,0
journals/sigmod/GruenwaldBDGSSV99,304573,0
journals/sigmod/GruenwaldBDGSSV99,304236,0
journals/sigmod/GruenwaldBDGSSV99,304245,0
journals/sigmod/GruenwaldBDGSSV99,304246,0
journals/sigmod/GruenwaldBDGSSV99,304227,0
journals/sigmod/GruenwaldBDGSSV99,304226,0
journals/sigmod/GruenwaldBDGSSV99,331984,0
journals/sigmod/GruenwaldBDGSSV99,331989,0
journals/sigmod/GruenwaldBDGSSV99,333609,0
journals/sigmod/GruenwaldBDGSSV99,333610,0
journals/sigmod/GruenwaldBDGSSV99,333616,1
journals/sigmod/GruenwaldBDGSSV99,309878,0
journals/sigmod/GruenwaldBDGSSV99,310062,0
journals/sigmod/GruenwaldBDGSSV99,304210,0
journals/sigmod/GruenwaldBDGSSV99,344825,0
journals/sigmod/GruenwaldBDGSSV99,671353,0
journals/sigmod/GruenwaldBDGSSV99,671357,0
journals/sigmod/GruenwaldBDGSSV99,671361,0
journals/sigmod/GruenwaldBDGSSV99,671364,0
journals/sigmod/GruenwaldBDGSSV99,671505,0
journals/sigmod/GruenwaldBDGSSV99,671528,0
journals/sigmod/GruenwaldBDGSSV99,758375,0
journals/sigmod/GruenwaldBDGSSV99,765516,0
conf/sigmod/JagadishLMSV99,304194,1
conf/sigmod/Wu99,304222,0
conf/sigmod/Wu99,304207,0
conf/sigmod/Wu99,304210,0
conf/sigmod/Wu99,304209,0
conf/sigmod/Wu99,304211,0
conf/sigmod/Wu99,304202,1
conf/sigmod/Wu99,671349,0
conf/sigmod/Wu99,671347,0
conf/sigmod/Wu99,671350,0
conf/sigmod/Wu99,671357,0
conf/sigmod/Wu99,671668,0
conf/sigmod/Wu99,765518,0
journals/sigmod/SouzaS99,304248,0
journals/sigmod/SouzaS99,304569,0
journals/sigmod/SouzaS99,304231,0
journals/sigmod/SouzaS99,304241,0
journals/sigmod/SouzaS99,304240,0
journals/sigmod/SouzaS99,304219,0
journals/sigmod/SouzaS99,304218,0
journals/sigmod/SouzaS99,304215,0
journals/sigmod/SouzaS99,304214,0
journals/sigmod/SouzaS99,304228,0
journals/sigmod/SouzaS99,304227,0
journals/sigmod/SouzaS99,331986,0
journals/sigmod/SouzaS99,331989,0
journals/sigmod/SouzaS99,333610,0
journals/sigmod/SouzaS99,333615,0
journals/sigmod/SouzaS99,333614,0
journals/sigmod/SouzaS99,310063,1
journals/sigmod/SouzaS99,328996,0
journals/sigmod/SouzaS99,309870,0
journals/sigmod/SouzaS99,309852,0
journals/sigmod/SouzaS99,309878,0
journals/sigmod/SouzaS99,309897,0
journals/sigmod/SouzaS99,304204,0
journals/sigmod/SouzaS99,304210,0
journals/sigmod/SouzaS99,304199,0
journals/sigmod/SouzaS99,304185,0
journals/sigmod/SouzaS99,304186,0
journals/sigmod/SouzaS99,344825,0
journals/sigmod/SouzaS99,344850,0
journals/sigmod/SouzaS99,344853,0
journals/sigmod/SouzaS99,671352,0
journals/sigmod/SouzaS99,671353,0
journals/sigmod/SouzaS99,671355,0
journals/sigmod/SouzaS99,671357,0
journals/sigmod/SouzaS99,671494,0
journals/sigmod/SouzaS99,671493,0
journals/sigmod/SouzaS99,671497,0
journals/sigmod/SouzaS99,671502,0
journals/sigmod/SouzaS99,671505,0
journals/sigmod/SouzaS99,671520,0
journals/sigmod/SouzaS99,671528,0
journals/sigmod/SouzaS99,671666,0
journals/sigmod/SouzaS99,671669,0
journals/sigmod/SouzaS99,671672,0
journals/sigmod/SouzaS99,756643,0
journals/sigmod/SouzaS99,765517,0
journals/sigmod/SouzaS99,765516,0
