ltable_id,rtable_id,gold
journals/sigmod/OukselS99,smlOZhkZmHIJ,0
conf/sigmod/BohmBKK01,vmxFQL7lhKoJ,0
conf/sigmod/PalmerF00,1ms09_UeEH4J,0
journals/tods/CliffordDIJS97,-PXcf1GWUDAJ,0
journals/sigmod/ChrysanthisSZ03,url:http://portal.acm.org/citation.cfm%3Fid%3D276304%26dl%3DACM%26coll%3Dportal%26CFID%3D11111111%26CFTOKEN%3D2222222,0
journals/vldb/ShyyASL96,pTVuGh5PDOcJ,0
journals/sigmod/RiekertMW97,C0bXQSqGnF4J,0
journals/sigmod/KambhampatiK03,ORBXXXjhmH4J,0
conf/sigmod/WynblattN01,P86JDlpbgI8J,0
journals/sigmod/Winslett01a,clE7mSnVF0EJ,0
journals/sigmod/Lomet01,-ZmIGfKLnisJ,0
journals/vldb/FiebigHKMNSW02,2njaHdhfzAoJ,0
conf/vldb/AnandBH94,hLHODNwLNwsJ,0
journals/sigmod/GalianoM03,Mb78Vc7skzMJ,0
journals/vldb/DerrMP94,tRwmBpcaG0QJ,0
conf/vldb/LaudBCSR02,xWgxEU5Vop0J,0
conf/sigmod/Atkinson95,HAMXdn4dAKoJ,0
conf/vldb/AgrawalLSS95,jqqiKCO3GAYJ,0
conf/vldb/ShuklaDNR96,HiXVHFVGgNQJ,0
journals/sigmod/Winslett01a,bfbDO0UqqzMJ,0
conf/sigmod/RoussopoulosKR97,LckYdSB-fV4J,0
conf/sigmod/ShklarSKT95,Jkd_d3BII3QJ,0
conf/sigmod/AtzeniT97,zykCR7fDpN8J,0
journals/sigmod/BarbaraCJW01,0KkriDwxxA0J,0
conf/vldb/LockemannKKKN97,acxCZ9vzEroJ,0
conf/sigmod/ZhangRL96,TlgGH8n4rMMJ,0
conf/vldb/Mohan02a,XZRXO_JCNRIJ,0
journals/vldb/HarderST99,kmiJCg2yWRMJ,0
journals/sigmod/GalianoM03,ORq2YUknseIJ,0
conf/vldb/DayalHL01,_ztkME5sjHoJ,0
journals/sigmod/Winslett01a,VzzraMRsvQMJ,0
conf/sigmod/GoldmanW00,O2rOiyhHkWQJ,0
journals/sigmod/FininJ02,0CrvfnyUlr4J,0
conf/sigmod/Rodriguez-Martinez00,3A2N_uCoa-sJ,0
journals/sigmod/Winslett01a,HAEhZnexZ_4J,0
conf/sigmod/BerckenDS00,skGiFV0DtQIJ,0
conf/sigmod/Mohan96,kNVNI_uvbwcJ,0
conf/sigmod/ThomasDM95,RRf9_Iwjq38J,0
conf/sigmod/Atkinson95,qA8D9xomz_UJ,0
conf/vldb/Bowker00,qasqLBbA3pAJ,0
journals/sigmod/BuchnerM98,PF-rFkrW2nIJ,1
conf/vldb/SeshadriLR96,KSLgU9PtBcgJ,0
conf/vldb/RysNS96,LTX04KJtPF8J,0
conf/sigmod/Atkinson95,rUpu2pcFa8cJ,0
journals/sigmod/RiekertMW97,_8-bcmIsoJ0J,0
conf/vldb/SrinivasaK03,FtRap39LKSAJ,0
conf/sigmod/AgrawalCN01,tQWgtmNvnfkJ,0
conf/vldb/ShengBDM02,Arl7wdZKID8J,0
conf/vldb/BargaP95,IWM2gExnQLkJ,0
journals/sigmod/WuY00,nCOno-vA4PcJ,0
journals/sigmod/GlavitschSW94,0conc5JGbvUJ,0
conf/sigmod/SaltenisJLL00,LMm4_4_uNNoJ,1
journals/sigmod/PitouraB95,Z1snqwHalJsJ,0
conf/sigmod/DoppelhammerHKK97,9YwFrtrNlaIJ,0
conf/vldb/HaasNSS95,YpT_bDZqIM4J,0
journals/vldb/RamamohanaraoH94,C7r1pEzzKdYJ,0
conf/sigmod/DattaDTVSR02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1083696%26type%3Dpdf,0
conf/vldb/Ganguly98,XV8aHqHIrcgJ,0
conf/vldb/RothS97,tRoiaChnyqEJ,1
conf/vldb/Korth95,RNMIfU9mpdMJ,0
conf/sigmod/Mohan96,fZlHCTJqBHEJ,0
journals/tods/Ng01,L9nGGcoDjYwJ,0
conf/vldb/ChakrabartiM00,R4GBIfrB0C4J,0
journals/sigmod/FernandezFLS97,7tirn0-G8U0J,0
journals/sigmod/Aggarwal01,DFXKdJJtFsQJ,0
conf/vldb/ChatziantoniouR97,BaMc29XZSvsJ,0
journals/sigmod/Hammer02,CXXD8FE-zpIJ,0
conf/vldb/SrinivasaK03,9WqBO9FvTgAJ,0
journals/sigmod/GalianoM03,Fxhlrcl1NHkJ,0
conf/vldb/Novaretti01,Utx4nfLZ6eIJ,0
journals/sigmod/KokkotosIPS95,mpjnBgfT6U0J,0
journals/sigmod/CruzKLSWY02,cDolaK6_4a8J,0
conf/sigmod/LibkinMW96,ecEAnvhDmP0J,0
conf/sigmod/DewanSHH94,UrDwK2S7QVwJ,0
conf/sigmod/FernandezS96,_cqgQCQf_BkJ,0
journals/sigmod/OrlandicLS02,q1AXzlSD7_QJ,0
journals/sigmod/ZobelMR96,_OiaApy2h9EJ,0
conf/vldb/CochinwalaB94,etdbE3X_Xo4J,0
conf/vldb/ShahabiFKF00,wp6QSLgoPZoJ,0
journals/sigmod/HasselbringHHKRRS00,niRuvMkp4r4J,0
conf/sigmod/BerckenDS00,x4yg_lA5VUsJ,0
conf/vldb/HanF95,OYvAGoQatHsJ,0
conf/vldb/SeifertS02,D9vbGr-RCm0J,0
conf/sigmod/GrayHOS96,nhuKLGlqR54J,0
conf/sigmod/GoldmanW00,F698Utt_Ig8J,0
journals/vldb/HuangDT99,ICoe8GLPWMIJ,0
conf/vldb/AgrawalLSS95,_q4Zfz6cXOkJ,0
conf/vldb/PoosalaI97,negC_a7QQnMJ,1
journals/sigmod/HasselbringHHKRRS00,2LHYBL13jCoJ,0
journals/sigmod/GerlhofKM96,WPzwUt8icA4J,0
conf/vldb/TorloneA03,QbFWUFt5G3EJ,0
journals/sigmod/BollKB98,Kzh_qgzhobYJ,0
conf/vldb/PfoserJT00,rZpqv_CTBRMJ,0
conf/sigmod/LibkinMW96,url:http://portal.acm.org/citation.cfm%3Fid%3D582371%26dl%3DACM%26coll%3Dportal%26CFID%3D11111111%26CFTOKEN%3D2222222,0
conf/vldb/SeshadriLR96,bOaZL7YGCx4J,0
journals/sigmod/BarbaraCJW01,rV6vJ_AChM8J,0
journals/sigmod/WestmannKHM00,H8Mwd8YSUvwJ,0
journals/vldb/HarderST99,zfD0nJJcCgQJ,0
conf/vldb/MohanBWSZ00,aBFnZz-3208J,0
journals/sigmod/HuangKL02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101956%26type%3Dpdf,0
conf/sigmod/DattaDTVSR02,n8LgSbKmF1sJ,0
conf/vldb/ChienVZTZ02,s3bawcAka-EJ,0
conf/vldb/SchmidtWKCMB02,fupOdA7aWe8J,0
conf/sigmod/PalmerF00,K6nHMTX1Q6oJ,0
conf/vldb/Moerkotte98,R63Nez_SNlAJ,0
journals/sigmod/Winslett01,9uYDYCIm2ZMJ,0
journals/sigmod/RiekertMW97,itzUs5B3M7YJ,0
journals/sigmod/OukselS99,s0B8XAqafz8J,0
journals/sigmod/FernandezFLS97,0ZXZVWpZNmkJ,0
conf/vldb/AnandBH94,jNV3v-rKZEYJ,0
conf/sigmod/MaheshwariL97,VcVAYDLTty8J,1
conf/sigmod/FernandezS96,FJmS8ZiiogcJ,0
journals/tods/CuiWW00,nqkIRtcKivsJ,0
conf/sigmod/Aggarwal02,gsPFCGACgtEJ,0
conf/vldb/LockemannKKKN97,plGhkGMiDgsJ,0
conf/vldb/AgrawalLSS95,DrtztItYQJwJ,0
journals/sigmod/Lomet01,M7OS8njTqoMJ,0
conf/sigmod/HanFHCC94,Yuccv3uXgUQJ,0
journals/sigmod/Winslett01,zIzcmRJpfwwJ,0
conf/sigmod/FlorescuLMS99,D981mFuOTBMJ,0
journals/vldb/BerendtS00,Jzw866JAjLsJ,0
conf/sigmod/LiYVGPUV98,8a9NXXE4xiwJ,1
conf/sigmod/MissikoffT94,aCNQL27WLHgJ,0
conf/vldb/VermeerA96,2gxogUJmAAUJ,0
conf/sigmod/GrayHOS96,33MeXARSed0J,0
conf/vldb/HelalL00,VBMXtqOW_EUJ,0
conf/vldb/May01,CEeCP7VTnlUJ,0
conf/vldb/PappasC00,kPTSnoxgDYAJ,0
journals/sigmod/Fagin02,C3swZi1md5YJ,1
journals/sigmod/GalianoM03,q5gubXc03TMJ,0
conf/sigmod/DattaDTVSR02,icq7-lEBur8J,0
journals/sigmod/GerlhofKM96,iMIVxir6xWsJ,0
conf/sigmod/BlohsfeldKS99,xmE1380_4E4J,0
conf/sigmod/2000,19VIHSiMAXcJ,0
conf/vldb/RamsakMFZEB00,lG_CPUQrdxsJ,0
conf/sigmod/ThomasDM95,rr392A3wrZMJ,0
conf/vldb/SeshadriLR96,BMIjXyUiG2cJ,0
conf/sigmod/WangSSZZW00,CaplZan57x4J,1
conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,z7zkXK4G6YcJ,0
conf/sigmod/ShklarSKT95,EfGiSVHMYCEJ,0
journals/tods/HsuSY01,njuthCBUMPAJ,0
conf/sigmod/ShklarSKT95,m3vNJOK-H_QJ,0
conf/vldb/SrinivasaK03,rr392A3wrZMJ,0
journals/tods/WandSW99,mtfonmierksJ,0
conf/sigmod/AgichteinGV01,OGVOrJJq1z8J,0
journals/tods/GhandeharizadehHJ96,WUqq0BTQBGAJ,0
journals/sigmod/PitouraB95,wddrCdKyV1cJ,0
conf/sigmod/Mohan96,LC2cDd2YQGkJ,0
journals/sigmod/HuangKL02,QWxloAwTREAJ,0
conf/vldb/SrinivasaK03,7z2NF7qn4UwJ,0
conf/sigmod/PeiMHZ00,cgh11B4zepgJ,0
conf/sigmod/HristidisKP01,MRG0IDHR4rYJ,0
journals/sigmod/BarbaraCJW01,1dqeMksCm74J,0
journals/sigmod/HuangKL02,JDw1wTgb6UsJ,0
conf/vldb/RysNS96,OZ7xZ7_oc2MJ,0
conf/sigmod/FlorescuLMS99,HaSsYW-Atx0J,0
conf/vldb/HelmerNM03,92lumjoiNc4J,0
journals/sigmod/GalianoM03,url:http://portal.acm.org/citation.cfm%3Fid%3D197206,0
journals/vldb/ShyyASL96,d9PtfcIyEFQJ,0
journals/vldb/CliftonGB95,iyHWaC-OBo0J,0
journals/sigmod/SmithO99,1V5tMDNYwDwJ,0
journals/sigmod/Winslett01a,FAxFSvCVFQgJ,0
journals/sigmod/GatziuJSV99,atrpVRbOkvsJ,0
journals/tods/FraternaliT95,ju-i7g9TC6YJ,0
journals/sigmod/KannanKIK03,VKL01W7jM14J,0
journals/sigmod/GerlhofKM96,clE7mSnVF0EJ,0
journals/sigmod/Loeffen94,z-BFYoNfckAJ,0
conf/vldb/Malaika96,f5FC1calG5EJ,0
journals/sigmod/GerlhofKM96,qUL-7tBt_q8J,0
conf/vldb/Moni96,mxr0r6Otm_wJ,0
journals/sigmod/OukselS99,qkg8i5bGTVcJ,0
journals/sigmod/OrlandicLS02,zJDErFl1VlwJ,0
journals/sigmod/RafanelliBT96,nBUN0dffoUoJ,0
conf/sigmod/Aggarwal02,Z7kVf1M41RYJ,0
conf/sigmod/PapadiasTSE95,_Q3Qe8MywasJ,0
conf/sigmod/BunemanDHS96,Z98EPUjBiL0J,0
journals/sigmod/McHughAGQW97,gxsmSiPNmn4J,0
journals/sigmod/OukselS99,3_FpsdXQBe4J,0
journals/sigmod/ACT-NET96,gGDQ2HKF0OQJ,0
journals/sigmod/CruzKLSWY02,pO8PMBXwilIJ,0
conf/vldb/MuthOPW98,gM9fT0HPibgJ,0
journals/sigmod/Winslett01a,url:http://www.ingentaconnect.com/content/pep/jae/2003/00000217/00000006/art00005,0
journals/sigmod/Winslett01a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D777000%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0
journals/sigmod/BollKB98,Xz2fyBBm_xsJ,0
conf/sigmod/PapadiasTSE95,zz1hWJoZ-dAJ,0
conf/vldb/WuYCT95,5lq-DYMeLfMJ,0
journals/vldb/DerrMP94,i5M6XkJA_vIJ,0
conf/sigmod/Vaskevitch94,bOaZL7YGCx4J,0
journals/vldb/GrefenVA01,YgF-6yRyG3UJ,0
journals/sigmod/GruenwaldBDGSSV99,p1mvUEUzixoJ,0
journals/vldb/StonebrakerALPSSSY96,oNYOKYvjoKgJ,0
journals/sigmod/Mackay99,sQu8znidi50J,0
conf/vldb/AgrawalLSS95,j55etJfmWdAJ,0
conf/vldb/GehrkeRG98,AWhi2VEg1NoJ,0
journals/tods/LiuM96,l68pziTjqgQJ,0
conf/sigmod/Vaskevitch94,zztneAuQXrgJ,0
conf/vldb/KahveciS01,3mIFpmoWAFUJ,0
journals/sigmod/GroskyFS94,xeceK06Z5DIJ,0
conf/sigmod/ReissK03,fEt4fP5Tm3MJ,0
journals/sigmod/LenzVJS03,yI5E8TGu5BwJ,0
journals/tods/RaschidL96,L61_1TEGBLYJ,0
conf/sigmod/HanFHCC94,CWmL7TxRQ44J,0
conf/vldb/MiningGroup96,ewsBMN0qVa4J,0
conf/vldb/ChoG00,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D200111010709MT%26recid%3DA0032644AH,0
journals/tods/Kuo96,0B65DAkbnbUJ,0
journals/sigmod/Winslett01a,xW3AafG2xKgJ,0
conf/sigmod/DattaDTVSR02,ffDQ9mYPAZ0J,0
journals/sigmod/Wedekind94,url:http://doi.wiley.com/10.1002/anie.198005531,0
journals/vldb/ShyyASL96,VKL01W7jM14J,0
journals/sigmod/BertinoEH03,5kTlbXXyUMAJ,0
journals/sigmod/BurtonM98,ck5DpjXKhvEJ,0
conf/sigmod/JagadishLS99,ttS47CoypEUJ,0
journals/sigmod/GerlhofKM96,MDdjKyG5i9MJ,0
conf/sigmod/PhanN02,rDQytBnKIIIJ,0
conf/sigmod/Mohan96,jF80k03x9eYJ,0
conf/sigmod/MoonWH02,7L-FJDvAbzEJ,0
conf/vldb/Moerkotte98,vLTxfUajPGQJ,0
conf/vldb/SrinivasaK03,MTcsHz6N7loJ,0
journals/tods/RaschidL96,4Py0hbl7DEAJ,0
conf/vldb/AgrawalLSS95,n5BEjMaJWJQJ,0
conf/vldb/Novaretti01,-hJNOjTodaIJ,0
journals/sigmod/BerraNT95,CXXD8FE-zpIJ,0
journals/sigmod/RiekertMW97,OPqDuGP7jLsJ,0
journals/sigmod/BabuW01,fW0CpIqoV7QJ,0
conf/sigmod/RoussopoulosKR97,C2qEC5r4nI4J,0
journals/sigmod/GalianoM03,eLlGAEprCp4J,0
conf/vldb/SchmidtWKCMB02,PIySTBcAK7wJ,0
conf/vldb/KonopnickiS95,rGNdajM-asAJ,0
conf/vldb/ZemankovaI94,ZNlVFbWSGzcJ,0
journals/sigmod/RiekertMW97,UhbvaT8WFD0J,0
journals/sigmod/SmithO99,iB_-HoIL74AJ,0
journals/sigmod/RafanelliBT96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1083747%26type%3Dpdf,0
conf/vldb/Shaw98,eho_oZozmj0J,0
conf/sigmod/ForlizziGNS00,bDJcfbalxoUJ,0
conf/vldb/DeckerK03,aPjqDi4g3RcJ,0
conf/vldb/SrinivasaK03,HaSsYW-Atx0J,0
conf/sigmod/MissikoffT94,Z1snqwHalJsJ,0
conf/sigmod/GoldmanW00,7To2iNn_XywJ,0
journals/sigmod/TanakaV01,yExMwaGEasgJ,0
journals/sigmod/KlasS94,WRuDChKwgoEJ,0
journals/vldb/ShyyASL96,OnPUPSUQaSsJ,0
conf/sigmod/FernandezS96,jEJUWPFapM0J,0
conf/vldb/RysNS96,fEYoN7J0iW8J,0
conf/sigmod/SagonasSW94,nF5iGEtihWYJ,1
conf/vldb/TamuraK99,rVOuv45qXAsJ,0
journals/sigmod/ACT-NET96,XRhYTWeGzOMJ,0
journals/sigmod/Zhang95,IV9_0xGGBnEJ,0
journals/tods/FormicaGM98,UAxAXYysL-UJ,0
conf/vldb/RaoR99,tv4rTR2Z-I8J,1
conf/vldb/MuthOPW98,RmfXIYBrT7AJ,0
journals/sigmod/YeungHL94,IAub_Nd9CEwJ,0
journals/tods/KrishnakumarB94,V1dB6g6Uy1IJ,0
conf/vldb/ShuklaDNR96,Q7nTDzVhpecJ,0
journals/sigmod/Barbara01,FVPFM7RKdG0J,0
journals/vldb/HarderST99,ypD5onz09NgJ,0
journals/sigmod/Aberer03a,8hs3gWcTCDwJ,0
journals/sigmod/RiekertMW97,8ISzty5jTwAJ,0
journals/sigmod/OrlandicLS02,OWxvUE1w98sJ,0
journals/sigmod/FreemanG96,5fw03ImttPUJ,0
conf/vldb/KumarRRT99,--3ZzSMFdA0J,0
conf/vldb/Shaw98,AJ8m6vtMqyoJ,0
conf/vldb/PappasC00,BDMaXvDRycgJ,0
conf/sigmod/HristidisKP01,5xdAczsqJ7wJ,0
conf/sigmod/ShklarSKT95,sjEcnOnODTQJ,0
journals/sigmod/OukselS99,0CkiB90Sz2AJ,0
conf/vldb/ShengBDM02,BRwoaG9x_fIJ,0
conf/sigmod/FaloutsosL95,MkzyjnMNj5gJ,0
conf/vldb/Graefe99,5ao36xjE30AJ,0
conf/vldb/DattaRT99,asukNMVeZZYJ,0
conf/vldb/WuYCT95,url:http://doi.ieeecomputersociety.org/10.1109/TKDE.2004.65,0
journals/tods/Kuo96,rbjSb94ysG8J,0
journals/sigmod/ShethGJRSWW96,rYZ4xjBB3qMJ,0
conf/vldb/Bowker00,NlSrW2PeitwJ,0
conf/vldb/SrinivasaK03,F-B7OfWqTNMJ,0
conf/vldb/ArunJ98,iKPG3AMtpgMJ,0
journals/sigmod/CruzKLSWY02,7To2iNn_XywJ,0
conf/sigmod/DattaDTVSR02,siO8kr7vvLEJ,0
journals/sigmod/ShethGJRSWW96,url:http://doi.wiley.com/10.1002/tl.86,0
conf/sigmod/AcharyaPR99,gKOsM57uFB4J,1
journals/sigmod/ForteHWDCVHFS99,STO7F2II2zYJ,0
conf/vldb/MuntzR94,Na3JNRIgk7QJ,0
conf/sigmod/NgLK98,qtORce2vURIJ,0
conf/vldb/Suciu96,UUkDngPwOyYJ,0
conf/vldb/MoserKK95,c-Kalb26vykJ,0
conf/vldb/Graefe99,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D090120WS%26recid%3D8201460025MD%26recid%3D018112310150XAI,0
conf/vldb/PoosalaI96,DJGjhmOsbKIJ,0
journals/vldb/BunemanFS00,LoGrg4FE5-sJ,0
journals/sigmod/Wedekind94,B7xWVRwSHj8J,0
journals/sigmod/ShethGJRSWW96,_8sdYyOGx1QJ,0
journals/sigmod/RiekertMW97,r61_Ez1cMOcJ,0
journals/sigmod/Winslett01a,W-nMgsVv6t0J,0
conf/vldb/ShaferAM96,wJjaZnzD6pAJ,0
conf/vldb/BaumannFRW97,hnM2Fi9-ogAJ,0
conf/vldb/BaulierBKS98,KIGUFNpUivwJ,0
conf/vldb/ArunJ98,Iige_QpqUq8J,0
conf/sigmod/ThomasDM95,dnbk1IJpm6MJ,0
conf/vldb/NgH94,P8A_uhWh958J,0
conf/vldb/AnandBH94,VbPeo_JSln8J,0
conf/vldb/OzdenBRS94,xJUI2MZiv_AJ,0
journals/tods/LiuM96,oF5eHRQh3xgJ,0
conf/sigmod/BohrerBBCFHKKMNRRSUUW97,FxOnCw4QWj0J,0
conf/vldb/KornMZ03,K2DBqhgH3PYJ,0
conf/sigmod/BlohsfeldKS99,0sNACo8196EJ,0
conf/sigmod/Mohan96,Vc8G4d5TClsJ,0
journals/sigmod/MedskerCS95,qk4iepBGiWYJ,0
conf/vldb/Mohan02a,JCsWiFtLnUEJ,0
journals/sigmod/HuangKL02,4sfZbiV8XnYJ,0
conf/sigmod/HanKK97,4MA-P43On8sJ,0
journals/vldb/ShyyASL96,vZuvXH5l1kUJ,0
journals/sigmod/RossCGJBV99,tOa0zXK5Ba4J,0
journals/sigmod/Ouksel02,PhuNH5dwSAcJ,0
journals/vldb/HelmerM03,IAub_Nd9CEwJ,0
journals/vldb/NanopoulosM02,XFb0sU7DvK0J,0
conf/vldb/RysNS96,Gj_1DewUbPgJ,0
conf/vldb/AnandBH94,WcopyM-vV7sJ,0
conf/vldb/Koch03,ngfKRg6e4fQJ,0
journals/sigmod/YeungHL94,pQ5nIDpz0O4J,0
conf/sigmod/RoussopoulosKR97,-DWZTIaj3x0J,0
conf/vldb/PappasC00,zoUMf210S0sJ,0
conf/sigmod/NgLK98,2IZjJA0zczAJ,0
conf/sigmod/RoussopoulosKR97,hICOBK1kNckJ,0
conf/vldb/CosleyLP02,4cX6qlvr3tsJ,0
conf/vldb/ChakrabartiDAR97,DARGFsgNOxEJ,0
conf/vldb/SavasereON95,CgBuc-7U2TgJ,0
conf/sigmod/ShklarSKT95,E604s_pNrAAJ,0
conf/sigmod/DeolaseeKPRS01,tEFUZn3tEMYJ,1
journals/tods/BrunoCG02,PCGonfDxBiQJ,0
conf/sigmod/WynblattN01,url:http://portal.acm.org/citation.cfm%3Fid%3D126482.126494%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0
journals/vldb/KrivokapicKG99,H6XGSfr9v6MJ,0
conf/vldb/FerrandinaMZFM95,rZpqv_CTBRMJ,0
conf/vldb/IpeirotisG02,aU7XlTpoxRgJ,0
conf/vldb/WangZL03,m4S1sCwgUvkJ,0
conf/vldb/NgH94,U8tEHzJ2Xj0J,0
journals/vldb/HarderST99,HGJu1Uyq-OcJ,0
journals/tods/SistlaWYS98,Cim4e8xBz5wJ,0
conf/sigmod/ShklarSKT95,gIAh15R0eloJ,0
conf/sigmod/Mohan96,mzyKCJdye-8J,0
journals/sigmod/CruzKLSWY02,1bNf_i4mHd0J,0
conf/vldb/DattaRT99,LjrsWIr3rhAJ,0
journals/vldb/HarderST99,wUSjxGy2EBsJ,0
conf/vldb/ChoG00,KljF1vCU-OwJ,0
journals/sigmod/FininJ02,9sjpqUktVW8J,0
journals/sigmod/GalianoM03,pTVuGh5PDOcJ,0
journals/sigmod/SmithO99,2Z6p61HZdWYJ,0
conf/vldb/HerlekarDRGS02,nVDRCpN3QE0J,0
conf/sigmod/SchusterW01,uAZ7NO2fGv8J,0
conf/sigmod/PapadiasTSE95,E3m8KY_5n3AJ,0
conf/vldb/PappasC00,eXt7Nvd060MJ,0
conf/vldb/ChaHKK01,9EOVK2E2gUIJ,0
conf/vldb/ChakrabartiSST00,G4VLCbTdyt8J,0
journals/vldb/Barbara-MillaG94,rJR-VyAF77wJ,0
journals/tods/LiuM96,8mcGJLNF_0UJ,0
conf/sigmod/LibkinMW96,Jjob6_YGJSQJ,0
conf/sigmod/ThomasDM95,-iis302p2MkJ,0
